StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1.1,Q3.1,Q5.1_4,Q6.1_4,Q7.1_4,Q8.1_4,Q9.1_4,Q10.1_4,Q11.1_4,Q12.1_4,Q13.1_4,Q14.1_4,Q15.1_4,Q16.1_4,Q17.1_4,Q18.1_4,Q19.1_4,Q20.1_4,Q21.1_4,Q22.1_4,Q23.1_4,Q24.1_4,Q25.1_4,Q26.1_4,Q27.1_4,Q28.1_4,Q29.1_4,Q30.1_4,Q31.1_4,Q32.1_4,Q33.1_4,Q34.1_4,Q35.1_4,Q36.1_4,Q37.1_4,Q38.1_4,Q39.1_4,Q40.1_4,Q41.1_4,Q42.1_4,Q43.1_4,Q44.1_4,Q45.1_4,Q46.1_4,Q47.1_4,Q48.1_4,Q49.1_4,Q50.1_4,Q51.1_4,Q52.1_4,Q53.1_4,Q54.1_4,Q55.1_4,Q56.1_4,Q57.1_4,Q58.1_4,Q59.1_4,Q60.1_4,Q61.1_4,Q62.1_4,Q63.1_4,Q64.1_4,Q65.2_1,Q65.3_1,Q66.2,Q66.3,Q66.3_3_TEXT,Q66.4,Q66.4_5_TEXT,Q66.4_9_TEXT,Q66.4_14_TEXT,Q66.4_17_TEXT,Q66.4_19_TEXT,Q66.5,Q66.6,Q66.7,Q66.7_13_TEXT,Q66.8,Q66.9_1,Q66.10,Q66.11,Q66.12,Q66.13,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q66.15_1,Q66.15_2,Q66.15_3,Q66.15_4,Q66.15_5,Q66.15_6,Q66.15_7,Q66.16,Q66.17_1,Q66.18_1,Q66.19,Q66.20_1,Q66.21,Q66.22,Q66.22_9_TEXT,Q66.23,Q66.23_9_TEXT,Q66.24_1,Q66.24_2,Q66.24_3,Q66.24_4,Q66.24_5,Q66.24_6,PROLIFIC_PID
20/01/2024 18:29,20/01/2024 18:50,100,1265,TRUE,20/01/2024 18:50,R_4qe1uP3KPEqasLY,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,59d949cf8fd07a000184247e,100,91,,,,100,100,,,,87,100,100,,97,,,100,82,,,,99,95,92,,,,100,99,100,81,,,,100,86,,,91,,96,79,76,,,,85,48,,35,,,45,35,62,,,,43,70,3,39,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,M28,41000,In full-time paid work (30 or more hours a week),,Yes,1,"2.	Doing alright",5. Somewhat satisfied,6,Good,Not at all,Not at all,Several days,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,41,51,"No changes to me, but a few tweaks in the policies",1,I always vote at General Elections,Labour Party,,Labour Party,,1. Strongly disagree,5. Strongly agree,1. Strongly disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,2. Disagree,59d949cf8fd07a000184247e
20/01/2024 18:23,20/01/2024 18:52,100,1726,TRUE,20/01/2024 18:52,R_6eKstkRDkPHwJZe,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,594a4063f15f310001f8898c,80,,,,85,84,78,,,64,,64,78,,81,,,75,94,,,,90,94,58,64,,,,64,70,,,60,,65,52,,56,,,54,70,,,,82,80,54,,,70,,64,83,,,77,,79,75,70,58,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,S21,90000,In part-time paid work (less than 30 hours a week),,Yes,8,"2.	Doing alright",4. Neither satisfied nor dissatisfied,6,Fair,Several days,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Several days,Several days,Several days,Not at all,Not at all,Not at all,Often true,55,65,Losing my job,38,I always vote at General Elections,Labour Party,,Labour Party,,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,594a4063f15f310001f8898c
20/01/2024 18:16,20/01/2024 18:55,100,2355,TRUE,20/01/2024 18:55,R_8upJ5f8UwvE4wiB,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,611cd198b6d0089b209d31f3,70,,65,,,70,30,,20,,,20,100,100,,,,100,50,,45,,,50,85,75,,,,80,100,,95,,,90,60,85,,,,75,95,,,,100,95,100,70,,,,100,85,,65,,,75,90,70,41,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,NE24,56200,In full-time paid work (30 or more hours a week),,Yes,0,"2.	Doing alright",6. Mostly satisfied,8,Good,Not at all,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Always true,95,90,If I lost my job and I was unable to provide for my family due to the constant increase in living,45,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,5. Strongly agree,1. Strongly disagree,5. Strongly agree,3. Neither agree nor disagree,5. Strongly agree,611cd198b6d0089b209d31f3
20/01/2024 18:47,20/01/2024 18:56,100,575,TRUE,20/01/2024 18:56,R_41GzsAISVLjZH78,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5b26a30a007d870001c7caa7,84,,,,78,87,68,,,,64,70,86,,81,,,83,85,,,,80,80,84,,,,80,81,75,77,,,,71,70,,71,,,69,60,,,62,,64,66,70,,,,70,69,,,74,,73,80,84,42,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,Fy3,40000,In full-time paid work (30 or more hours a week),,Yes,51,"4.	Finding it quite difficult",2. Mostly dissatisfied,5,Very good,Not at all,Several days,Not at all,Several days,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Often true,70,57,No,30,I always vote at General Elections,Labour Party,,Labour Party,,2. Disagree,4. Agree,2. Disagree,3. Neither agree nor disagree,4. Agree,4. Agree,5b26a30a007d870001c7caa7
20/01/2024 18:31,20/01/2024 18:57,100,1584,TRUE,20/01/2024 18:57,R_47eNUIwsJ3nmvoy,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5ff637018573f01a703f23f4,100,,70,,,100,66,50,,,,61,75,,80,,,81,100,,85,,,100,50,,40,,,45,75,68,,,,82,44,,,45,,43,63,,,71,,65,50,,,,66,60,50,60,,,,60,45,20,37,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,s17,11000,Self-employed,,No,100,5. Finding it very difficult,1. Completely dissatisfied,3,Fair,Nearly every day,Nearly every day,Several days,Nearly every day,Several days,Nearly every day,More than half the days,Not at all,Nearly every day,More than half the days,Several days,More than half the days,Several days,Not at all,Several days,Always true,40,20,No.,35,I always vote at General Elections,Conservative Party,,Don't know,,4. Agree,4. Agree,2. Disagree,4. Agree,2. Disagree,3. Neither agree nor disagree,5ff637018573f01a703f23f4
20/01/2024 18:30,20/01/2024 18:57,100,1604,TRUE,20/01/2024 18:57,R_3GrYpRLKpE6nfgq,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5adef952f6b58c0001fa755b,100,,,,23,96,90,,20,,,84,100,90,,,,100,95,,,,70,95,0,82,,,,0,25,,65,,,25,0,,10,,,0,50,,35,,,50,95,,75,,,95,0,0,,,,0,51,1,58,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DE55,32000,Self-employed,,Yes,2,"2.	Doing alright",4. Neither satisfied nor dissatisfied,4,Fair,Not at all,Several days,Not at all,Several days,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,More than half the days,Several days,Several days,Not at all,Often true,60,70,"Nothing, there are some of these policies I would never vote for under any circumstances.",100,I always vote at General Elections,Conservative Party,,Reform UK,,5. Strongly agree,1. Strongly disagree,5. Strongly agree,5. Strongly agree,1. Strongly disagree,5. Strongly agree,5adef952f6b58c0001fa755b
20/01/2024 18:42,20/01/2024 18:58,100,961,TRUE,20/01/2024 18:58,R_4h12D2yu98wxLLH,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5a2d5b44a15d1100014dad18,100,,,,44,100,95,,,,61,95,100,,,,94,100,100,83,,,,100,87,,,30,,82,100,,,,79,75,95,,100,,,97,83,,,,97,86,100,,,98,,97,72,,,,69,73,99,7,40,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,S66,55000,In full-time paid work (30 or more hours a week),,Yes,71,"2.	Doing alright",6. Mostly satisfied,3,Very bad,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,More than half the days,More than half the days,Nearly every day,Nearly every day,Nearly every day,Nearly every day,More than half the days,More than half the days,More than half the days,Often true,11,39,Clearer tax reform details,4,I always vote at General Elections,Labour Party,,Labour Party,,5. Strongly agree,1. Strongly disagree,2. Disagree,5. Strongly agree,1. Strongly disagree,4. Agree,5a2d5b44a15d1100014dad18
20/01/2024 18:15,20/01/2024 18:59,100,2611,TRUE,20/01/2024 18:59,R_88dTuvfNRoU4S2d,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,609140cea1442672dd2141d7,0,,9,,,1,50,,,,40,54,71,,,39,,49,56,,,,65,42,100,,75,,,100,94,,58,,,61,67,50,,,,77,42,32,,,,46,42,,44,,,30,76,,,65,,75,63,53,46,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,NE26,36000,A homemaker,,Yes,0,"2.	Doing alright",6. Mostly satisfied,6,Good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Always true,83,94,,49,I sometimes vote at General Elections,Prefer not to say,,I will choose not to vote at the next General Election,,4. Agree,2. Disagree,5. Strongly agree,5. Strongly agree,1. Strongly disagree,5. Strongly agree,609140cea1442672dd2141d7
20/01/2024 18:42,20/01/2024 18:59,100,1018,TRUE,20/01/2024 18:59,R_8EgihMv0pEzNzNM,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5e39dfdc54fca708912dfab5,60,70,,,,60,0,,,0,,0,80,,,,20,50,50,,,10,,30,50,5,,,,10,19,,25,,,15,70,,,70,,70,100,,,,100,100,100,,,100,,100,50,,50,,,50,70,20,60,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DL5,30000,Self-employed,,Yes,0,"1.	Living comfortably",6. Mostly satisfied,7,Good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Always true,65,55,No. It's wrong to base such judgments solely based on ones own circumstances.,50,I always vote at General Elections,Conservative Party,,I will choose not to vote at the next General Election,,5. Strongly agree,1. Strongly disagree,4. Agree,5. Strongly agree,1. Strongly disagree,3. Neither agree nor disagree,5e39dfdc54fca708912dfab5
20/01/2024 18:35,20/01/2024 19:00,100,1463,TRUE,20/01/2024 19:00,R_32F9kUZUniDTH2p,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5869950b8596530001079aba,100,,,68,,100,76,,,,79,90,86,99,,,,100,81,,88,,,79,95,,,,90,99,92,91,,,,86,98,91,,,,90,100,100,,,,93,94,83,,,,83,98,,94,,,88,100,93,36,Male,,"2.	Pakistani",,,,,,WF16,45000,In full-time paid work (30 or more hours a week),,Yes,76,"3.	Just about getting by",5. Somewhat satisfied,4,Fair,Nearly every day,More than half the days,Several days,Nearly every day,Not at all,Nearly every day,Several days,Several days,Nearly every day,Several days,More than half the days,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Often true,37,42,i already do in my current circumstances. ,43,I always vote at General Elections,Labour Party,,Don't know,,4. Agree,2. Disagree,3. Neither agree nor disagree,5. Strongly agree,1. Strongly disagree,2. Disagree,5869950b8596530001079aba
20/01/2024 18:45,20/01/2024 19:01,100,974,TRUE,20/01/2024 19:01,R_4SOC0LVeex3DMCR,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,6078649b9de64f21e3fee45d,74,,58,,,64,38,,,62,,40,96,,,74,,94,89,,,66,,69,43,,,,54,50,60,,71,,,57,72,70,,,,74,35,,,,39,42,7,48,,,,6,65,,69,,,62,70,51,36,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,NE23,22000,In part-time paid work (less than 30 hours a week),,Yes,0,"2.	Doing alright",5. Somewhat satisfied,5,Good,Several days,Several days,Not at all,Several days,Not at all,Several days,Several days,Not at all,Several days,Several days,Several days,Not at all,Not at all,Several days,Not at all,Often true,52,66,,49,I never vote at General Elections,I chose not to vote at the last General Election,,I will choose not to vote at the next General Election,,4. Agree,1. Strongly disagree,4. Agree,4. Agree,1. Strongly disagree,5. Strongly agree,6078649b9de64f21e3fee45d
20/01/2024 18:16,20/01/2024 19:03,100,2871,TRUE,20/01/2024 19:03,R_2eqMbkmCayQS6dp,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c5225d8a163ac0001721f01,91,,,,70,81,50,60,,,,40,100,,,100,,100,71,,,92,,70,81,,,,67,57,67,,80,,,72,67,,77,,,66,91,75,,,,76,92,,,,65,78,60,81,,,,75,55,61,41,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DH7,60000,In full-time paid work (30 or more hours a week),,Yes,60,"3.	Just about getting by",2. Mostly dissatisfied,6,Good,Not at all,Several days,Not at all,Several days,Not at all,Not at all,Several days,Not at all,Several days,Several days,Several days,Several days,Not at all,Several days,Several days,Always true,30,19,,19,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,4. Agree,1. Strongly disagree,5. Strongly agree,3. Neither agree nor disagree,1. Strongly disagree,5c5225d8a163ac0001721f01
20/01/2024 18:35,20/01/2024 19:05,100,1763,TRUE,20/01/2024 19:05,R_3k5IhyVlgY3PjrZ,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5f1e33e58d05fc3a189c6ab4,100,,64,,,74,55,,,56,,68,56,,,,57,55,100,,,76,,84,100,,86,,,79,70,,,,68,76,67,,,,71,72,71,76,,,,84,76,,,69,,64,75,,,,65,71,56,65,25,Female,,"3.	Bangladeshi",,,,,,OL1,20000,In part-time paid work (less than 30 hours a week),,No,37,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,4,Bad,Several days,Several days,Nearly every day,Nearly every day,Nearly every day,Several days,Several days,Several days,More than half the days,Nearly every day,Nearly every day,Nearly every day,Several days,Nearly every day,Several days,Always true,26,38,If I was to feel helpless and destitute myself,26,I sometimes vote at General Elections,Labour Party,,I will choose not to vote at the next General Election,,4. Agree,2. Disagree,2. Disagree,5. Strongly agree,1. Strongly disagree,5. Strongly agree,5f1e33e58d05fc3a189c6ab4
20/01/2024 18:50,20/01/2024 19:05,100,900,TRUE,20/01/2024 19:05,R_4NjK48c1ZpLxWW5,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5f0f53a7beda9b0e363710a9,77,,,64,,74,70,,,73,,72,76,,,,76,69,82,,77,,,75,83,69,,,,68,71,74,,,,71,77,72,,,,69,73,,73,,,67,78,,,67,,69,83,77,,,,78,83,79,35,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,Wv14,25000,In full-time paid work (30 or more hours a week),,No,73,"2.	Doing alright",3. Somewhat dissatisfied,5,Fair,Not at all,Not at all,Several days,Several days,Several days,Not at all,Not at all,Several days,Several days,Several days,Not at all,Several days,Not at all,Several days,Several days,Always true,73,62,No,67,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,4. Agree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,4. Agree,5f0f53a7beda9b0e363710a9
20/01/2024 18:40,20/01/2024 19:06,100,1576,TRUE,20/01/2024 19:06,R_8RGxVlh98xGY0yB,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5b5f23420085cb0001872849,55,,,85,,70,87,,70,,,87,85,,,,74,81,78,68,,,,82,70,,,53,,72,88,,,,67,87,67,,,,75,79,83,,,93,,89,89,,,81,,89,80,,,,81,80,82,73,29,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,CH7,36000,In full-time paid work (30 or more hours a week),,No,44,"3.	Just about getting by",3. Somewhat dissatisfied,4,Good,Several days,Nearly every day,Several days,More than half the days,More than half the days,Nearly every day,Several days,Not at all,Nearly every day,Nearly every day,Nearly every day,Several days,Several days,More than half the days,Several days,Often true,25,13,,38,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,3. Neither agree nor disagree,1. Strongly disagree,4. Agree,2. Disagree,4. Agree,5b5f23420085cb0001872849
20/01/2024 18:51,20/01/2024 19:06,100,904,TRUE,20/01/2024 19:06,R_40v1oPBxtGGLUIo,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5ea5ab953728485a2d53e033,100,,70,,,95,100,,88,,,100,100,,100,,,100,100,,92,,,100,95,,,86,,95,100,,,90,,100,100,,,57,,93,97,,,92,,100,96,,61,,,92,90,,80,,,100,91,23,33,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,HU5,9000,Unemployed and looking for work,,No,91,5. Finding it very difficult,1. Completely dissatisfied,2,Good,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Often true,33,31,no because i already support all of them fully,10,I sometimes vote at General Elections,Green Party,,Green Party,,3. Neither agree nor disagree,4. Agree,1. Strongly disagree,4. Agree,3. Neither agree nor disagree,4. Agree,5ea5ab953728485a2d53e033
20/01/2024 18:37,20/01/2024 19:08,100,1868,TRUE,20/01/2024 19:08,R_29ucexc7zpFZpXb,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5ea01c7e792cdc00099748d6,66,,,,70,70,100,,50,,,100,30,,60,,,50,20,,,40,,40,100,51,,,,100,100,,,30,,100,100,,50,,,100,60,,,50,,50,100,,,,71,100,100,,,61,,100,93,20,57,Female,,"5. Any other White background, please type in below",IEuropean,,,,,NG3,45000,In irregular or occasional work,,Yes,90,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,6,Fair,Several days,Several days,Nearly every day,Nearly every day,Nearly every day,Not at all,More than half the days,Not at all,More than half the days,Several days,More than half the days,More than half the days,Not at all,Several days,Not at all,Often true,61,61,Not being able to work any longer with many years to retirement.,61,I always vote at General Elections,Brexit Party,,Don't know,,4. Agree,4. Agree,5. Strongly agree,5. Strongly agree,3. Neither agree nor disagree,3. Neither agree nor disagree,5ea01c7e792cdc00099748d6
20/01/2024 18:34,20/01/2024 19:08,100,2044,TRUE,20/01/2024 19:08,R_2wgI0JIfHkRwnCj,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5f4a8c8347b9fe5082353a3c,60,,,,50,60,60,,,,60,60,60,,,50,,60,80,60,,,,80,50,,,50,,50,60,,,60,,60,50,,,60,,50,40,,50,,,40,90,60,,,,90,60,,,,60,60,60,10,52,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,FY1 ,40000,In part-time paid work (less than 30 hours a week),,Yes,30,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,4,Good,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Several days,Not at all,Several days,Not at all,Several days,Several days,Not at all,Not at all,Several days,Often true,60,70,Sickness or unemployment,50,I always vote at General Elections,Other (please name below),Spoilt ballot paper,Labour Party,,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,5f4a8c8347b9fe5082353a3c
20/01/2024 18:54,20/01/2024 19:09,100,883,TRUE,20/01/2024 19:09,R_8oAwqh3DyqfNvPg,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5d0b8f8064e8bd0019193523,100,,,99,,100,100,,96,,,100,99,,98,,,100,100,,,,89,95,83,90,,,,90,95,,89,,,87,89,,,,93,93,94,100,,,,93,89,,,,86,86,64,,,81,,76,82,92,52,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,NG17,9000,In part-time paid work (less than 30 hours a week),,No,90,"4.	Finding it quite difficult",1. Completely dissatisfied,2,Fair,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Rarely true,65,71,Nothing comes to mind,5,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,3. Neither agree nor disagree,2. Disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,5d0b8f8064e8bd0019193523
20/01/2024 18:25,20/01/2024 19:10,100,2724,TRUE,20/01/2024 19:10,R_216Zcf9nLJpxVoO,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c377642bc6444000133aae9,100,,,100,,100,99,100,,,,100,100,,,,100,100,90,,,100,,96,90,,,95,,95,97,,,,100,100,95,,,,100,100,95,,100,,,99,100,,95,,,99,100,,,100,,100,99,99,63,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,S13,25000,In full-time paid work (30 or more hours a week),,Yes,2,"3.	Just about getting by",3. Somewhat dissatisfied,4,Fair,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,90,90,"I would support the entire programme of policies now, as an alternative to what we have now.",30,I always vote at General Elections,Labour Party,,Labour Party,,2. Disagree,4. Agree,1. Strongly disagree,3. Neither agree nor disagree,4. Agree,2. Disagree,5c377642bc6444000133aae9
