StartDate	EndDate	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalReference	DistributionChannel	UserLanguage	Q1.1	Q3.1	Q5.1_4	Q6.1_4	Q7.1_4	Q8.1_4	Q9.1_4	Q10.1_4	Q11.1_4	Q12.1_4	Q13.1_4	Q14.1_4	Q15.1_4	Q16.1_4	Q17.1_4	Q18.1_4	Q19.1_4	Q20.1_4	Q21.1_4	Q22.1_4	Q23.1_4	Q24.1_4	Q25.1_4	Q26.1_4	Q27.1_4	Q28.1_4	Q29.1_4	Q30.1_4	Q31.1_4	Q32.1_4	Q33.1_4	Q34.1_4	Q35.1_4	Q36.1_4	Q37.1_4	Q38.1_4	Q39.1_4	Q40.1_4	Q41.1_4	Q42.1_4	Q43.1_4	Q44.1_4	Q45.1_4	Q46.1_4	Q47.1_4	Q48.1_4	Q49.1_4	Q50.1_4	Q51.1_4	Q52.1_4	Q53.1_4	Q54.1_4	Q55.1_4	Q56.1_4	Q57.1_4	Q58.1_4	Q59.1_4	Q60.1_4	Q61.1_4	Q62.1_4	Q63.1_4	Q64.1_4	Q65.2_1	Q65.3_1	Q66.2	Q66.3	Q66.3_3_TEXT	Q66.4	Q66.4_5_TEXT	Q66.4_9_TEXT	Q66.4_14_TEXT	Q66.4_17_TEXT	Q66.4_19_TEXT	Q66.5	Q66.6	Q66.7	Q66.7_13_TEXT	Q66.8	Q66.9_1	Q66.10	Q66.11	Q66.12	Q66.13	Q9.1_1	Q9.1_2	Q9.1_3	Q9.1_4_1	Q9.1_5	Q9.1_6	Q9.1_7	Q9.1_8	Q66.15_1	Q66.15_2	Q66.15_3	Q66.15_4	Q66.15_5	Q66.15_6	Q66.15_7	Q66.16	Q66.17_1	Q66.18_1	Q66.19	Q66.20_1	Q66.21	Q66.22	Q66.22_9_TEXT	Q66.23	Q66.23_9_TEXT	Q66.24_1	Q66.24_2	Q66.24_3	Q66.24_4	Q66.24_5	Q66.24_6	PROLIFIC_PID	is_redwall
25/01/2024 18:31	25/01/2024 18:53	100	1374	true	25/01/2024 18:53	R_3PWF0hKFnrqRO7L					anonymous	EN	I have read the information above and would like to take part in the survey	646659be8827575a11fd5c6b	30				19	15	75		41			76	82		34			81	52				70	80	15	11				14	52		71			77	74		81			76	71			25		60	71	22				65	14		12			19	25	10	52	Female		1. English, Welsh, Scottish, Northern Irish or British						Ln13	46000	In full-time paid work (30 or more hours a week)		Yes	70	"4.	Finding it quite difficult"	3. Somewhat dissatisfied	3	Fair	Several days	Not at all	More than half the days	Several days	Several days	Several days	More than half the days	More than half the days	Several days	Several days	More than half the days	Several days	Several days	Several days	Not at all	Rarely true	30	62	Increase in wages which have been ridiculously low for years 	51	I sometimes vote at General Elections	Conservative Party		Labour Party		4. Agree	2. Disagree	4. Agree	5. Strongly agree	2. Disagree	4. Agree	646659be8827575a11fd5c6b	false
25/01/2024 18:28	25/01/2024 18:54	100	1554	true	25/01/2024 18:54	R_6NKapVgyODXRgFv					anonymous	EN	I have read the information above and would like to take part in the survey	63f779d27ba18edb4b6e5a57	71				60	71	55				55	55	50				70	70	100		100			100	65			60		60	50	50				50	80		60			80	40			65		55	65			80		80	50	65				55	60	30	30	Male		1. English, Welsh, Scottish, Northern Irish or British						EH	35000	In full-time paid work (30 or more hours a week)		No	25	"3.	Just about getting by"	4. Neither satisfied nor dissatisfied	5	Good	Not at all	Several days	Not at all	Not at all	Several days	More than half the days	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Often true	20	20	Not really. But I would support any policy which also supports rejoining the European Union	20	I always vote at General Elections	Scottish National Party		Scottish National Party		2. Disagree	4. Agree	1. Strongly disagree	2. Disagree	3. Neither agree nor disagree	2. Disagree	63f779d27ba18edb4b6e5a57	false
25/01/2024 18:36	25/01/2024 18:54	100	1054	true	25/01/2024 18:54	R_3OQb9xBwHGGv4qv					anonymous	EN	I have read the information above and would like to take part in the survey	596f0d7d50935c00015b4574	100				80	100	80		70			70	75		65			67	87				83	82	96				88	89	88				93	87	75	84				81	73			77		74	93		94			87	77			80		84	83	66	42	Female		2. Irish						BT94	15000	Self-employed		Yes	55	"3.	Just about getting by"	3. Somewhat dissatisfied	5	Good	Not at all	Not at all	Several days	Several days	Several days	Several days	Several days	Not at all	Several days	Several days	Several days	Several days	Not at all	Several days	Several days	Often true	48	65	No i would very much support them and hope that we would all end up living a much happier, safer, secure life. 	51	I always vote at General Elections	Independent candidate		Prefer not to say		5. Strongly agree	3. Neither agree nor disagree	4. Agree	5. Strongly agree	1. Strongly disagree	3. Neither agree nor disagree	596f0d7d50935c00015b4574	false
25/01/2024 18:42	25/01/2024 18:54	100	701	true	25/01/2024 18:54	R_8gCSh5ZGd5zeqAi					anonymous	EN	I have read the information above and would like to take part in the survey	5ff8de593cba8e19692bbb95	86		71			94	88		81			74	93			91		87	92			91		93	100			91		87	98				85	90	100		99			94	95		89			85	92				90	80	99			96		86	90	83	39	Male		1. English, Welsh, Scottish, Northern Irish or British						Sa13	28000	In full-time paid work (30 or more hours a week)		No	57	"4.	Finding it quite difficult"	2. Mostly dissatisfied	5	Fair	Several days	Several days	Several days	Not at all	Several days	Several days	More than half the days	Not at all	Several days	Several days	Several days	Several days	Several days	Several days	Several days	Often true	64	67	I believe that there needs to be a much fairer society in the UK 	46	I always vote at General Elections	Labour Party		Labour Party		4. Agree	4. Agree	4. Agree	5. Strongly agree	3. Neither agree nor disagree	2. Disagree	5ff8de593cba8e19692bbb95	false
25/01/2024 18:37	25/01/2024 18:55	100	1057	true	25/01/2024 18:55	R_2iSX1NUTR6DKz85					anonymous	EN	I have read the information above and would like to take part in the survey	6052629a19412acabdd2b4cf	50		51			50	50	62				60	80	94				86	80			72		78	87				89	91	80			84		82	75				82	84	79			83		81	34		32			29	82	80				81	62	68	39	Female		1. English, Welsh, Scottish, Northern Irish or British						KA12	36000	In full-time paid work (30 or more hours a week)		Yes	32	"2.	Doing alright"	4. Neither satisfied nor dissatisfied	5	Very good	Not at all	Not at all	Several days	Several days	Several days	Not at all	Not at all	Not at all	More than half the days	Several days	Several days	Several days	Several days	Several days	Several days	Often true	75	80	If I lost my home for some reason or lost my job, or lost my good health, lots of reasons. Or even just seeing standards of living for those around me reduce	30	I always vote at General Elections	Scottish National Party		Other (please name below)	Alba	3. Neither agree nor disagree	4. Agree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	2. Disagree	6052629a19412acabdd2b4cf	false
25/01/2024 18:42	25/01/2024 18:55	100	759	true	25/01/2024 18:55	R_1Pjrtbs4rwycyGc					anonymous	EN	I have read the information above and would like to take part in the survey	5dbf57fdc07b5f3fa7d6a8b8	100				46	90	95			54		68	87			96		82	83				43	93	64		85			76	72		82			73	63		39			52	60				53	51	68	62				47	68				52	54	75	51	30	Female		2. Any other ethnic group, please type in below					Turkish 	Se25	30000	In full-time paid work (30 or more hours a week)		No	32	"2.	Doing alright"	2. Mostly dissatisfied	4	Very good	Not at all	Several days	Several days	Several days	Several days	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Often true	69	69		47	I always vote at General Elections	Labour Party		Don't know		1. Strongly disagree	4. Agree	1. Strongly disagree	4. Agree	2. Disagree	4. Agree	5dbf57fdc07b5f3fa7d6a8b8	false
25/01/2024 18:29	25/01/2024 18:55	100	1577	true	25/01/2024 18:55	R_2IbXkbx2yg0uzd6					anonymous	EN	I have read the information above and would like to take part in the survey	5da78f61a60c0d0017d6ed89	100	93				100	82				81	86	100	92				92	100				98	100	100				82	92	0		6			0	71				70	72	82			80		86	49	49				50	82			61		61	71	81	38	Female		4. Any other Mixed or Multiple background, please type in below		mixed multiple				SW1W	595000	In full-time paid work (30 or more hours a week)		Yes	7	"1.	Living comfortably"	6. Mostly satisfied	8	Very good	Not at all	Not at all	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Often true	70	98	NONE	29	I always vote at General Elections	Conservative Party		Conservative Party		4. Agree	3. Neither agree nor disagree	4. Agree	4. Agree	3. Neither agree nor disagree	5. Strongly agree	5da78f61a60c0d0017d6ed89	false
25/01/2024 18:29	25/01/2024 18:55	100	1578	true	25/01/2024 18:55	R_2238vxuhIwWRczS					anonymous	EN	I have read the information above and would like to take part in the survey	58545249cceb5b0001e4875a	100		98			100	100				100	100	100		93			100	100	100				100	100	100				100	100				94	100	100	100				100	100				100	100	100				100	100	100			100		100	100	50	31	In another way (please type in below)	Non binary 	1. English, Welsh, Scottish, Northern Irish or British						BN1 	18000	In part-time paid work (less than 30 hours a week)		No	24	"4.	Finding it quite difficult"	1. Completely dissatisfied	3	Good	Not at all	Several days	More than half the days	More than half the days	Several days	Several days	Several days	Not at all	More than half the days	Several days	Several days	Several days	Several days	Not at all	Several days	Rarely true	50	50	None	3	I always vote at General Elections	Green Party		Green Party		3. Neither agree nor disagree	4. Agree	1. Strongly disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	2. Disagree	58545249cceb5b0001e4875a	false
25/01/2024 18:39	25/01/2024 18:55	100	977	true	25/01/2024 18:55	R_3CChlJ1D01Brg8L					anonymous	EN	I have read the information above and would like to take part in the survey	616186ef404351c2ab1abdd6	0			60		0	70				82	72	98			19		99	61				63	92	71			60		78	20		54			35	61			71		74	100		84			100	40			64		45	20		20			21	62	23	23	Male		"4.	Chinese"						S3	60000	In full-time paid work (30 or more hours a week)		No	5	"2.	Doing alright"	5. Somewhat satisfied	7	Good	Several days	More than half the days	Several days	Several days	Several days	More than half the days	Not at all	Not at all	Several days	More than half the days	More than half the days	Several days	Not at all	Several days	Not at all	Often true	60	41	not currently. but if i am to lose my job or have dissability due to accident the policies seems fair to me	56	Prefer not to say	Prefer not to say		Prefer not to say		5. Strongly agree	3. Neither agree nor disagree	5. Strongly agree	5. Strongly agree	3. Neither agree nor disagree	3. Neither agree nor disagree	616186ef404351c2ab1abdd6	false
25/01/2024 18:37	25/01/2024 18:56	100	1120	true	25/01/2024 18:56	R_5OQ7Aep6wWL2aRd					anonymous	EN	I have read the information above and would like to take part in the survey	586a26807fbbcd00013974f1	100		90			100	100				100	100	100	90				100	100		100			100	100	100				100	100	100				100	100		90			100	100			90		100	100				100	100	100	100				100	100	100	41	Male		1. English, Welsh, Scottish, Northern Irish or British						LN2	28000	A homemaker		Yes	20	"2.	Doing alright"	5. Somewhat satisfied	4	Good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Several days	Several days	Not at all	Several days	Several days	Always true	70	80	No, I already fully support them	0	I always vote at General Elections	Labour Party		Labour Party		1. Strongly disagree	5. Strongly agree	1. Strongly disagree	2. Disagree	4. Agree	3. Neither agree nor disagree	586a26807fbbcd00013974f1	false
25/01/2024 18:37	25/01/2024 18:56	100	1113	true	25/01/2024 18:56	R_21HBuDl3hNetAGd					anonymous	EN	I have read the information above and would like to take part in the survey	574c1f935bef980010b0a080	0	0				0	0			0		0	100				100	100	100		100			100	80	95				84	62				49	61	74	56				66	100			73		73	49	57				63	52				50	56	26	29	44	Female		1. English, Welsh, Scottish, Northern Irish or British						SS4	100000	In part-time paid work (less than 30 hours a week)		Yes	13	"2.	Doing alright"	4. Neither satisfied nor dissatisfied	4	Good	Not at all	Not at all	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Rarely true	49	50		50	I never vote at General Elections	I chose not to vote at the last General Election		I will choose not to vote at the next General Election		5. Strongly agree	1. Strongly disagree	5. Strongly agree	5. Strongly agree	1. Strongly disagree	1. Strongly disagree	574c1f935bef980010b0a080	false
25/01/2024 18:42	25/01/2024 18:56	100	815	true	25/01/2024 18:56	R_4qfFzC41cmOLPrL					anonymous	EN	I have read the information above and would like to take part in the survey	59d52c49e59146000112e643	9			73		17	0		0			0	50	56				63	77		69			79	32	31				29	40	69				74	77				64	78	74	82				88	32		85			91	21				3	10	32	56	33	Female		5. Any other White background, please type in below	Polish 					CH1	24400	In full-time paid work (30 or more hours a week)		No	40	"4.	Finding it quite difficult"	2. Mostly dissatisfied	3	Good	Not at all	Not at all	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Often true	38	62	Earning more money	30	I never vote at General Elections	I chose not to vote at the last General Election		Don't know		4. Agree	3. Neither agree nor disagree	5. Strongly agree	5. Strongly agree	1. Strongly disagree	4. Agree	59d52c49e59146000112e643	false
25/01/2024 18:39	25/01/2024 18:56	100	985	true	25/01/2024 18:56	R_8iILx42HLkUtCmc					anonymous	EN	I have read the information above and would like to take part in the survey	5edaacb66663e212e07c5dbd	100		100			100	100		80			65	100			90		90	100	100				100	100				92	97	100	100				100	70		74			66	100		100			100	86			48		52	88				94	100	80	93	28	Female		"4.	Chinese"						G21	25000	In full-time paid work (30 or more hours a week)		Yes	0	"1.	Living comfortably"	3. Somewhat dissatisfied	5	Fair	Several days	Several days	Nearly every day	Nearly every day	Several days	Not at all	Not at all	Not at all	More than half the days	More than half the days	Nearly every day	More than half the days	Several days	Several days	Several days	Always true	91	100	If I lose my job, if I have little money, if I suddenly have zero opportunities to further my education, if I lose my home	50	I never vote at General Elections	I chose not to vote at the last General Election		I will choose not to vote at the next General Election		5. Strongly agree	1. Strongly disagree	1. Strongly disagree	5. Strongly agree	1. Strongly disagree	1. Strongly disagree	5edaacb66663e212e07c5dbd	false
25/01/2024 18:41	25/01/2024 18:56	100	918	true	25/01/2024 18:56	R_5unIcVALFH2Rhmh					anonymous	EN	I have read the information above and would like to take part in the survey	632892646eb1fff474584dd7	79			100		92	100			100		100	100	100				100	100				100	100	79	87				88	81	84				85	100				95	96	100		84			86	100				100	100	66		72			71	100	80	46	Male		1. English, Welsh, Scottish, Northern Irish or British						ct4	30000	In full-time paid work (30 or more hours a week)		Yes	42	"3.	Just about getting by"	5. Somewhat satisfied	7	Good	Several days	Several days	More than half the days	Several days	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Not at all	Not at all	Not at all	Often true	66	54	Having a strong political party that actually supported them	21	I always vote at General Elections	Labour Party		Labour Party		4. Agree	5. Strongly agree	1. Strongly disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	1. Strongly disagree	632892646eb1fff474584dd7	false
25/01/2024 18:41	25/01/2024 18:56	100	918	true	25/01/2024 18:56	R_2sMTmrMecXWB05P					anonymous	EN	I have read the information above and would like to take part in the survey	59779749d5ddf60001d14bee	83				69	85	100	100				100	62			63		73	79		91			84	53			70		74	73		51			55	80		54			76	60			57		67	94			76		94	84	74				85	83	53	40	Female		1. English, Welsh, Scottish, Northern Irish or British						B78	43000	In part-time paid work (less than 30 hours a week)		Yes	6	"2.	Doing alright"	5. Somewhat satisfied	6	Very good	Not at all	Several days	Several days	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Several days	Not at all	Always true	80	90	Loss of job of main earner	69	I sometimes vote at General Elections	Conservative Party		Don't know		4. Agree	4. Agree	3. Neither agree nor disagree	4. Agree	3. Neither agree nor disagree	2. Disagree	59779749d5ddf60001d14bee	false
25/01/2024 18:41	25/01/2024 18:56	100	888	true	25/01/2024 18:56	R_8h9mEPIT0aKVdjX					anonymous	EN	I have read the information above and would like to take part in the survey	613a5f1a00fa6817752ee142	70				60	70	80			85		91	85			65		90	65				55	70	54		60			70	65			40		65	70		20			71	80				70	81	75	80				82	40		29			40	70	40	38	Female		1. English, Welsh, Scottish, Northern Irish or British						m26	120000	In full-time paid work (30 or more hours a week)		Yes	10	"2.	Doing alright"	5. Somewhat satisfied	5	Fair	Several days	More than half the days	More than half the days	Several days	Nearly every day	More than half the days	Several days	Not at all	Nearly every day	More than half the days	More than half the days	Several days	Not at all	Several days	More than half the days	Often true	30	40	more personal money security, paying off debts	30	I always vote at General Elections	Labour Party		Don't know		4. Agree	4. Agree	2. Disagree	4. Agree	1. Strongly disagree	3. Neither agree nor disagree	613a5f1a00fa6817752ee142	false
25/01/2024 18:33	25/01/2024 18:56	100	1359	true	25/01/2024 18:56	R_6OOdK2DXZ2bmUWl					anonymous	EN	I have read the information above and would like to take part in the survey	6027b5f61ad4755b926babfe	10	20				10	50		40			50	40			50		41	50			50		50	55	60				60	50				50	45	35			50		45	50		50			50	52			49		47	45			55		49	30	10	65	Male		1. English, Welsh, Scottish, Northern Irish or British						L22	35000	In part-time paid work (less than 30 hours a week)		Yes	1	"2.	Doing alright"	3. Somewhat dissatisfied	6	Good	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Often true	90	85	No, I can't	50	I always vote at General Elections	Green Party		Don't know		4. Agree	4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	3. Neither agree nor disagree	6027b5f61ad4755b926babfe	false
25/01/2024 18:36	25/01/2024 18:56	100	1194	true	25/01/2024 18:56	R_5t9lhXn5LPW1fEt					anonymous	EN	I have read the information above and would like to take part in the survey	6124131685a81a6996d97649	26			40		33	64	76				70	76			82		81	78			80		83	37		41			40	75				60	76	60		61			62	46		40			40	87				84	89	50		63			58	38	22	29	Female		1. English, Welsh, Scottish, Northern Irish or British						Ox1	53000	In part-time paid work (less than 30 hours a week)		No	13	"2.	Doing alright"	5. Somewhat satisfied	5	Good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Often true	78	85	Volunteering with those in need 	64	I sometimes vote at General Elections	Labour Party		Labour Party		4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	3. Neither agree nor disagree	4. Agree	6124131685a81a6996d97649	false
